step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
400,CASH_IN,134085.58,C1897811977,3353002.78,3487088.36,C2033800348,829270.08,695184.5,0,0
185,PAYMENT,35342.36,C1306481862,15660.0,0.0,M1327207454,0.0,0.0,0,0
138,CASH_OUT,143088.09,C641847937,0.0,0.0,C1074502026,317965.39,461053.48,0,0
237,CASH_OUT,158269.25,C112764323,0.0,0.0,C1381713223,3057340.15,3215609.4,0,0
346,CASH_OUT,466609.92,C1011001003,0.0,0.0,C160840537,767485.58,1234095.5,0,0
158,PAYMENT,5268.19,C747765864,603761.99,598493.8,M587356680,0.0,0.0,0,0
12,CASH_OUT,230818.93,C939314274,30538.0,0.0,C1264088262,1467216.76,2141520.37,0,0
308,CASH_OUT,157938.4,C1815348092,344472.0,186533.6,C2121823101,0.0,157938.4,0,0
397,PAYMENT,1287.91,C740509263,0.0,0.0,M1088024411,0.0,0.0,0,0
277,CASH_OUT,179037.43,C186873755,0.0,0.0,C1539868056,183200.0,166209.59,0,0
326,CASH_OUT,277210.28,C2041319888,11154.0,0.0,C1584549588,0.0,277210.28,0,0
202,PAYMENT,993.73,C2037185163,14915.31,13921.59,M191014201,0.0,0.0,0,0
42,TRANSFER,690551.27,C176984898,0.0,0.0,C720759479,2126548.74,2817100.01,0,0
18,CASH_OUT,88844.64,C357497763,20084.0,0.0,C2047373618,2729576.41,2818421.05,0,0
187,CASH_IN,101501.88,C1258685684,8829250.39,8930752.27,C1842994017,2.82160997E7,2.811459783E7,0,0
207,CASH_IN,409664.8,C871260682,770633.5,1180298.3,C1062650008,8898386.31,8488721.51,0,0
374,PAYMENT,2617.61,C204711700,74124.0,71506.39,M371335587,0.0,0.0,0,0
11,PAYMENT,11384.58,C1108119126,0.0,0.0,M1046573253,0.0,0.0,0,0
204,CASH_IN,205102.44,C226980405,1789779.71,1994882.15,C2102108743,757514.86,552412.41,0,0
589,PAYMENT,8842.23,C1922415948,25081.04,16238.82,M1580875572,0.0,0.0,0,0
179,CASH_IN,136105.6,C271155377,2.080418285E7,2.094028845E7,C1278377244,223240.53,87134.93,0,0
143,DEBIT,2208.15,C28787459,13268.0,11059.85,C49954890,4749674.34,4751882.49,0,0
205,CASH_IN,70365.18,C849319867,159945.75,230310.92,C637302537,925578.28,855213.1,0,0
21,CASH_IN,74978.74,C1533511676,479.0,75457.74,C1496076372,1513327.97,1438349.23,0,0
380,PAYMENT,5676.78,C1303437701,206629.0,200952.22,M1645474160,0.0,0.0,0,0
372,PAYMENT,24018.29,C21184954,40541.0,16522.71,M1339727869,0.0,0.0,0,0
592,PAYMENT,11814.28,C734099004,0.0,0.0,M280164695,0.0,0.0,0,0
281,CASH_OUT,17445.93,C1371594035,0.0,0.0,C1437876749,565383.34,582829.27,0,0
404,PAYMENT,25001.13,C2144656432,20535.0,0.0,M730637721,0.0,0.0,0,0
132,PAYMENT,50412.27,C802162153,0.0,0.0,M1173257851,0.0,0.0,0,0
659,CASH_IN,73884.48,C1652652057,5431482.68,5505367.16,C1394492583,3741268.87,3667384.4,0,0
256,CASH_IN,190376.61,C2000109092,1.090830162E7,1.109867822E7,C351496471,1793888.49,1603511.88,0,0
304,CASH_OUT,11024.5,C1883014397,0.0,0.0,C1529013541,1403717.3,1414741.8,0,0
381,PAYMENT,4290.83,C1779344622,0.0,0.0,M2062025129,0.0,0.0,0,0
279,PAYMENT,6690.53,C1781483213,0.0,0.0,M1712610545,0.0,0.0,0,0
373,PAYMENT,1365.07,C1983168247,3498.0,2132.93,M1743995697,0.0,0.0,0,0
186,PAYMENT,18565.29,C1179561865,20408.0,1842.71,M1428081744,0.0,0.0,0,0
188,PAYMENT,8177.27,C11871422,0.0,0.0,M2011455376,0.0,0.0,0,0
235,CASH_OUT,15179.34,C1655884306,0.0,0.0,C142307158,51472.0,66651.34,0,0
183,CASH_OUT,72428.06,C1786063248,0.0,0.0,C1813678650,1742100.22,1814528.28,0,0
20,CASH_IN,54611.51,C1308242765,3597645.89,3652257.4,C286057218,148977.58,48034.87,0,0
375,PAYMENT,37548.55,C1350221907,10926.0,0.0,M2053987290,0.0,0.0,0,0
595,CASH_OUT,248425.95,C1268404312,31439.0,0.0,C539599537,2692943.09,2941369.04,0,0
154,CASH_OUT,16558.08,C170170640,0.0,0.0,C2058498934,2593911.46,2610469.55,0,0
34,PAYMENT,22882.84,C1881313612,18231.53,0.0,M1124891168,0.0,0.0,0,0
329,CASH_IN,85491.08,C1552423749,2217709.25,2303200.33,C1810626886,3404000.21,3318509.13,0,0
332,PAYMENT,4432.64,C808252475,0.0,0.0,M24495314,0.0,0.0,0,0
380,PAYMENT,16031.73,C1288822285,100543.0,84511.27,M1588311513,0.0,0.0,0,0
238,CASH_IN,82908.16,C1472508376,22126.0,105034.16,C423622526,2593551.67,2510643.52,0,0
162,TRANSFER,357034.52,C1507290883,0.0,0.0,C1041245139,1860897.96,2217932.48,0,0
329,PAYMENT,26919.62,C379046923,20014.88,0.0,M1805115214,0.0,0.0,0,0
236,CASH_IN,46867.06,C1210283233,5341004.07,5387871.13,C1610949474,247564.12,200697.05,0,0
323,CASH_OUT,131222.64,C1408739901,65869.0,0.0,C90423994,0.0,131222.64,0,0
225,CASH_OUT,16337.35,C1507530308,0.0,0.0,C1591805143,53657.97,69995.33,0,0
322,CASH_OUT,277336.85,C958130781,36721.0,0.0,C247150992,3865954.37,4143291.22,0,0
298,CASH_OUT,129391.54,C1341052394,3678.0,0.0,C1329691134,105445.66,234837.2,0,0
371,CASH_IN,226812.09,C1860233575,606.0,227418.09,C1994848060,206087.01,0.0,0,0
161,CASH_IN,247857.73,C1285163556,4815499.94,5063357.67,C237266469,446887.88,199030.15,0,0
264,CASH_OUT,69269.13,C579124803,0.0,0.0,C726380080,4939780.69,5009049.83,0,0
375,PAYMENT,9961.67,C1768089493,0.0,0.0,M622076602,0.0,0.0,0,0
18,CASH_OUT,112216.92,C1426979874,291993.11,179776.19,C1812134851,0.0,112216.92,0,0
10,PAYMENT,8621.65,C1905216701,0.0,0.0,M657292144,0.0,0.0,0,0
140,PAYMENT,1132.29,C822216261,0.0,0.0,M145714070,0.0,0.0,0,0
36,TRANSFER,13183.46,C914832133,276912.43,263728.98,C955097010,6224663.46,6237846.92,0,0
209,PAYMENT,1760.43,C707521876,78409.28,76648.86,M1327178389,0.0,0.0,0,0
181,DEBIT,430.2,C1411835462,938381.0,937950.8,C352599582,272612.03,273042.22,0,0
231,TRANSFER,2361382.4,C351480962,0.0,0.0,C631073451,7835136.94,1.019651934E7,0,0
369,CASH_OUT,21636.33,C1882716120,112806.0,91169.67,C285771887,12123.87,33760.2,0,0
379,PAYMENT,18883.38,C183535429,0.0,0.0,M589988249,0.0,0.0,0,0
249,PAYMENT,1351.77,C2093350710,0.0,0.0,M1124506929,0.0,0.0,0,0
431,PAYMENT,12470.87,C1073855307,82480.0,70009.13,M1334571097,0.0,0.0,0,0
345,CASH_IN,163659.42,C911475887,3261160.23,3424819.65,C516920732,353136.18,189476.75,0,0
230,PAYMENT,6554.83,C886213414,40616.0,34061.17,M66519790,0.0,0.0,0,0
203,TRANSFER,277704.67,C1482408766,1004.0,0.0,C1056543419,943456.94,1221161.6,0,0
349,CASH_OUT,24547.18,C2097833834,0.0,0.0,C1550864827,119777.91,144325.09,0,0
305,PAYMENT,87008.89,C507633932,6194.0,0.0,M1510827285,0.0,0.0,0,0
37,CASH_OUT,264016.23,C655632316,0.0,0.0,C651945613,302774.28,566790.51,0,0
207,CASH_OUT,25673.28,C1954888089,72342.0,46668.72,C1706237454,995994.81,1021668.08,0,0
42,CASH_IN,290894.8,C2087871962,7664729.46,7955624.26,C187081765,2870608.51,2579713.71,0,0
237,CASH_IN,195015.16,C1614964921,11615.0,206630.16,C22043364,262901.86,67886.69,0,0
178,CASH_OUT,110821.3,C1623711267,0.0,0.0,C609285062,334549.08,445370.38,0,0
37,PAYMENT,12816.48,C1863092670,0.0,0.0,M1147906484,0.0,0.0,0,0
398,CASH_IN,125910.32,C239368507,6786995.83,6912906.15,C1750401375,848950.34,723040.02,0,0
349,CASH_IN,18508.99,C79662635,51907.0,70415.99,C1456932497,0.0,0.0,0,0
231,CASH_IN,319172.41,C442386106,7793370.26,8112542.67,C648441594,1306635.88,987463.47,0,0
280,CASH_OUT,13348.54,C1810117506,0.0,0.0,C949544159,619673.22,633021.76,0,0
161,CASH_OUT,46019.91,C2025768404,12162.0,0.0,C1366764557,0.0,46019.91,0,0
403,CASH_IN,84790.96,C424594375,2204646.81,2289437.77,C2103159850,87808.24,3017.28,0,0
17,PAYMENT,863.2,C883632818,11039.0,10175.8,M1294378243,0.0,0.0,0,0
351,CASH_IN,381280.99,C877913474,6132396.59,6513677.58,C1967223361,2044756.22,1663475.23,0,0
7,PAYMENT,6856.57,C62505055,10157.0,3300.43,M680072609,0.0,0.0,0,0
258,CASH_OUT,355460.17,C267939171,256050.0,0.0,C853540937,5896109.02,6251569.19,0,0
143,DEBIT,7359.61,C1985874591,3671.0,0.0,C119522951,2940129.45,2951200.23,0,0
9,PAYMENT,3389.84,C1411176063,78389.0,74999.16,M1881549122,0.0,0.0,0,0
163,CASH_OUT,273531.14,C1630511735,453648.0,180116.86,C1967516197,0.0,273531.14,0,0
331,PAYMENT,3495.49,C575617238,0.0,0.0,M154152445,0.0,0.0,0,0
324,CASH_OUT,212200.84,C1508319159,14616.0,0.0,C380081379,345643.26,557844.1,0,0
10,CASH_OUT,41613.24,C1736279638,29786.0,0.0,C711278951,711112.2,166062.1,0,0
40,CASH_OUT,155836.82,C951549773,0.0,0.0,C1722902981,1653077.19,1808914.01,0,0
398,CASH_IN,183279.27,C1405667853,132000.0,315279.27,C36103178,2.228097128E7,2.209769201E7,0,0
255,PAYMENT,8080.38,C91797497,59846.0,51765.62,M356451762,0.0,0.0,0,0
322,CASH_IN,289498.08,C485228364,49927.0,339425.08,C1259959385,120197.3,0.0,0,0
36,PAYMENT,47411.99,C132997920,145510.0,98098.01,M1208670856,0.0,0.0,0,0
157,CASH_OUT,263499.96,C1457136099,30921.0,0.0,C2101574542,53486.0,316985.97,0,0
12,CASH_OUT,275493.05,C191439993,0.0,0.0,C2073791055,3077683.45,3353176.49,0,0
400,CASH_OUT,54237.75,C364379706,0.0,0.0,C1897646527,6748825.07,6803062.83,0,0
352,CASH_OUT,438088.78,C849953736,11697.0,0.0,C1757806645,0.0,1019988.78,0,0
282,CASH_OUT,114832.98,C897803698,0.0,0.0,C367983360,244792.21,359625.19,0,0
284,CASH_OUT,196207.78,C1930481314,0.0,0.0,C461604571,648544.7,844752.48,0,0
18,CASH_OUT,154833.72,C475984920,148123.0,0.0,C796381745,326771.47,588678.05,0,0
45,CASH_OUT,42759.59,C541426986,29481.0,0.0,C2040096081,106170.82,148930.41,0,0
321,PAYMENT,11889.01,C1259180045,0.0,0.0,M1737664868,0.0,0.0,0,0
546,CASH_OUT,197155.69,C1291366350,16126.0,0.0,C1630311005,1222680.28,1419835.97,0,0
47,PAYMENT,12565.24,C1073308017,0.0,0.0,M1253749943,0.0,0.0,0,0
207,CASH_OUT,48438.25,C1669537601,0.0,0.0,C1465718273,7467179.26,7515617.51,0,0
352,CASH_IN,253597.76,C887603636,10841.0,264438.76,C50374017,119919.16,0.0,0,0
9,PAYMENT,18772.34,C2030907579,0.0,0.0,M1188415205,0.0,0.0,0,0
524,CASH_IN,160968.65,C1830121125,2497677.11,2658645.76,C1205880962,217458.55,56489.9,0,0
398,CASH_IN,100128.43,C733824520,10460.0,110588.43,C1364122727,2318494.79,2218366.36,0,0
396,CASH_OUT,144836.42,C1248072897,121.0,0.0,C1399178981,0.0,144836.42,0,0
313,PAYMENT,41681.33,C934640311,9958.0,0.0,M320914837,0.0,0.0,0,0
20,TRANSFER,1594824.53,C864696716,373144.0,0.0,C50041073,1634093.73,3228918.26,0,0
688,PAYMENT,10595.31,C840032858,0.0,0.0,M972143607,0.0,0.0,0,0
378,CASH_OUT,327846.11,C1640645311,0.0,0.0,C1263326240,1.237182468E7,1.269967079E7,0,0
259,PAYMENT,3503.87,C1103628841,0.0,0.0,M123039090,0.0,0.0,0,0
327,PAYMENT,19665.69,C865405477,11153.0,0.0,M448120977,0.0,0.0,0,0
407,CASH_OUT,53828.0,C429680149,0.0,0.0,C2019002612,2982310.12,3036138.12,0,0
20,PAYMENT,772.61,C149191355,35100.64,34328.02,M730978721,0.0,0.0,0,0
135,CASH_IN,79578.3,C1867396160,1895121.21,1974699.51,C44518161,2873006.56,2793428.26,0,0
349,CASH_IN,27522.26,C957246048,7815254.13,7842776.39,C997014611,455205.0,427682.74,0,0
324,PAYMENT,25674.98,C1156995877,22110.0,0.0,M1654965124,0.0,0.0,0,0
393,CASH_IN,163099.75,C760383557,1307335.63,1470435.38,C1525491680,4525771.81,4362672.06,0,0
18,CASH_OUT,137927.73,C1827764289,21279.0,0.0,C164542977,190874.0,294588.65,0,0
157,CASH_OUT,102423.06,C818490752,0.0,0.0,C1241223356,2431435.92,2533858.98,0,0
300,CASH_OUT,109761.5,C362167359,87308.0,0.0,C446266101,0.0,109761.5,0,0
134,TRANSFER,195594.97,C994081258,0.0,0.0,C1623345255,1125770.36,1321365.34,0,0
41,CASH_OUT,89302.88,C756244465,0.0,0.0,C1658504950,381100.32,470403.2,0,0
309,PAYMENT,32891.13,C1923193084,737.0,0.0,M1670304899,0.0,0.0,0,0
226,CASH_IN,211354.85,C120747141,153.0,211507.85,C175914551,94842.92,0.0,0,0
590,TRANSFER,318775.66,C1562057141,0.0,0.0,C563955443,1604426.78,1923202.44,0,0
11,TRANSFER,301506.79,C1508116730,0.0,0.0,C1127443868,2433368.01,3071510.09,0,0
241,DEBIT,5320.31,C922275945,11569.0,6248.69,C1093118629,4292020.62,4297340.92,0,0
274,PAYMENT,4623.6,C800250034,132869.88,128246.29,M267349614,0.0,0.0,0,0
281,PAYMENT,21218.13,C1443180680,145024.17,123806.05,M468812429,0.0,0.0,0,0
38,DEBIT,688.92,C1943686193,0.0,0.0,C843723900,1180483.71,1181172.63,0,0
383,PAYMENT,5088.11,C818650713,22339.0,17250.89,M1985468700,0.0,0.0,0,0
259,PAYMENT,10286.39,C568585667,0.0,0.0,M861430595,0.0,0.0,0,0
323,CASH_IN,167356.85,C1680579638,4468748.7,4636105.55,C1981254323,1030645.77,863288.92,0,0
48,PAYMENT,1255.73,C1691365470,1206.0,0.0,M1755896769,0.0,0.0,0,0
278,CASH_OUT,240646.77,C315245372,10827.0,0.0,C1242782399,192762.58,433409.35,0,0
354,CASH_IN,257206.07,C1274781998,26074.0,283280.07,C231878756,0.0,0.0,0,0
130,PAYMENT,19093.43,C1454661236,0.0,0.0,M543469633,0.0,0.0,0,0
163,CASH_IN,122950.48,C949843638,31928.0,154878.48,C996965056,2374111.07,2251160.59,0,0
228,PAYMENT,16601.62,C773384389,99241.0,82639.38,M1720869618,0.0,0.0,0,0
371,CASH_OUT,359095.72,C68782201,25419.0,0.0,C830883166,0.0,359095.72,0,0
348,PAYMENT,9851.09,C1590780305,247509.12,237658.03,M1812456747,0.0,0.0,0,0
373,CASH_OUT,165821.41,C1980554306,0.0,0.0,C1207028399,703969.1,1059443.08,0,0
329,CASH_IN,243016.22,C1503914251,1113167.65,1356183.87,C337846020,471156.16,228139.94,0,0
166,PAYMENT,10032.78,C2141231179,56562.29,46529.51,M4017400,0.0,0.0,0,0
260,CASH_OUT,9545.42,C1808613705,0.0,0.0,C829846060,21518.26,31063.67,0,0
37,CASH_OUT,486372.02,C1729107210,923.0,0.0,C79902672,0.0,486372.02,0,0
405,PAYMENT,7951.33,C1061848992,79314.0,71362.67,M942460163,0.0,0.0,0,0
34,CASH_OUT,308758.51,C863617573,127943.0,0.0,C599331083,0.0,308758.51,0,0
11,CASH_IN,31205.09,C1510826374,11496.0,42701.09,C1219248641,1615973.47,1519664.19,0,0
307,CASH_OUT,165803.33,C1468539508,10707.0,0.0,C92434364,51408.5,217211.83,0,0
402,CASH_OUT,359154.61,C1615239686,50370.0,0.0,C874521730,2377853.05,2737007.66,0,0
332,PAYMENT,2225.94,C1393709835,6571.0,4345.06,M427674038,0.0,0.0,0,0
690,CASH_IN,156174.71,C411569885,398627.0,554801.71,C76741451,5989846.98,5833672.27,0,0
355,CASH_OUT,23105.95,C409212287,0.0,0.0,C2120120412,84773.34,107879.29,0,0
372,CASH_IN,529664.73,C1715953598,152118.0,681782.73,C34732437,0.0,0.0,0,0
37,PAYMENT,66058.45,C788534050,29908.0,0.0,M580596966,0.0,0.0,0,0
375,CASH_IN,64353.99,C178466624,59741.0,124094.99,C1914900083,6748.4,0.0,0,0
9,TRANSFER,14047.85,C249276733,0.0,0.0,C481402298,1.005017588E7,1.006422373E7,0,0
259,CASH_OUT,142867.11,C555952199,72672.0,0.0,C1108689031,0.0,142867.11,0,0
394,CASH_OUT,289201.84,C2017210354,72490.0,0.0,C1261253203,1.100202262E7,1.129122446E7,0,0
211,CASH_OUT,299619.21,C1605685225,498912.0,199292.79,C112564574,0.0,299619.21,0,0
277,PAYMENT,28536.46,C1479813336,0.0,0.0,M1243429856,0.0,0.0,0,0
207,CASH_OUT,355875.09,C1846551515,0.0,0.0,C1730570232,505737.85,861612.94,0,0
250,PAYMENT,3767.16,C1014235256,0.0,0.0,M2054957211,0.0,0.0,0,0
11,PAYMENT,10482.84,C478634737,686411.81,675928.97,M1813802610,0.0,0.0,0,0
183,CASH_IN,153415.0,C1273710277,1694.0,155109.0,C373449549,294806.68,141391.69,0,0
280,CASH_IN,139334.38,C1092254169,2706093.33,2845427.71,C572346968,239609.11,100274.72,0,0
236,CASH_OUT,150068.97,C1095436219,34679.0,0.0,C528117085,6954448.23,7104517.2,0,0
334,CASH_IN,18830.38,C734428498,5807540.11,5826370.49,C525810032,67865.92,49035.54,0,0
180,PAYMENT,21384.84,C514326791,0.0,0.0,M218232399,0.0,0.0,0,0
227,CASH_OUT,170128.5,C1616766381,107915.0,0.0,C1895459817,2820460.43,2990588.92,0,0
182,CASH_OUT,85668.8,C1095026110,6885.0,0.0,C1787268301,248515.36,334184.16,0,0
260,PAYMENT,7214.11,C1774757800,0.0,0.0,M2039855766,0.0,0.0,0,0
137,CASH_IN,42062.85,C1888315520,182332.0,224394.85,C1254642232,0.0,0.0,0,0
182,PAYMENT,7233.55,C1927258000,28217.39,20983.83,M1868320933,0.0,0.0,0,0
137,PAYMENT,8642.45,C1197487981,10986.0,2343.55,M970752237,0.0,0.0,0,0
160,PAYMENT,26023.3,C965177851,3515.0,0.0,M1416021427,0.0,0.0,0,0
157,CASH_OUT,159472.4,C1794805121,9984.0,0.0,C482394783,395490.34,554962.74,0,0
347,CASH_OUT,367918.09,C1758278792,169.0,0.0,C1033158210,93557.9,461475.99,0,0
13,CASH_OUT,278092.87,C308449753,0.0,0.0,C700997100,3331801.61,3609894.48,0,0
327,CASH_OUT,205779.66,C72366626,22344.0,0.0,C1122118227,17318.39,223098.05,0,0
274,CASH_IN,218630.12,C325516619,1.815705866E7,1.837568879E7,C1864534943,2188153.86,1969523.74,0,0
138,CASH_OUT,165912.83,C1497850563,50326.0,0.0,C1866226652,858288.4,1024201.22,0,0
275,CASH_IN,369292.68,C227311430,4053389.92,4422682.6,C558931087,611878.0,242585.32,0,0
259,CASH_IN,274966.5,C261209065,16140.0,291106.5,C285249411,81489.32,0.0,0,0
24,TRANSFER,121953.98,C968561121,0.0,0.0,C920160673,196291.76,318245.73,0,0
264,CASH_IN,231814.49,C1563082517,3127040.5,3358854.99,C1346890041,991149.13,759334.65,0,0
681,CASH_OUT,172873.28,C343066522,14433.0,0.0,C573402906,0.0,172873.28,0,0
301,CASH_IN,123673.98,C2045184490,4113564.31,4237238.29,C1469593986,564637.91,440963.93,0,0
349,PAYMENT,9292.6,C42752148,0.0,0.0,M1361397142,0.0,0.0,0,0
479,PAYMENT,3816.52,C942521359,100024.0,96207.48,M85630437,0.0,0.0,0,0
262,PAYMENT,13087.66,C956763240,34630.04,21542.38,M1161615166,0.0,0.0,0,0
228,CASH_OUT,129174.25,C1236972827,757.0,0.0,C1474737271,1477458.54,1606632.79,0,0
41,CASH_OUT,180465.08,C2120290474,0.0,0.0,C469033131,441368.33,621833.4,0,0
256,PAYMENT,15378.77,C729803946,380.0,0.0,M1364370124,0.0,0.0,0,0
153,PAYMENT,5125.28,C14699773,113605.0,108479.72,M204116146,0.0,0.0,0,0
179,CASH_IN,46435.16,C1262932868,21951.0,68386.16,C2025785846,214071.07,167635.92,0,0
281,CASH_IN,215996.92,C542136359,8845458.82,9061455.74,C1791390802,386950.97,170954.05,0,0
236,CASH_OUT,112156.03,C2076719062,0.0,0.0,C636317394,2664447.17,2776603.2,0,0
140,CASH_IN,20067.12,C1759662872,2469152.93,2489220.05,C30647332,364640.77,344573.65,0,0
254,PAYMENT,6612.64,C669331716,0.0,0.0,M1435571773,0.0,0.0,0,0
379,CASH_IN,38900.16,C1186075498,1.076642545E7,1.080532561E7,C1406483998,2142182.0,2103281.84,0,0
288,PAYMENT,65121.84,C1044439804,62801.0,0.0,M1909083227,0.0,0.0,0,0
235,PAYMENT,11492.32,C714331107,61182.0,49689.68,M62953611,0.0,0.0,0,0
354,PAYMENT,21434.58,C1827320079,0.0,0.0,M1145819398,0.0,0.0,0,0
9,PAYMENT,56722.62,C386555403,55001.59,0.0,M875474098,0.0,0.0,0,0
160,TRANSFER,1413396.21,C1920504217,0.0,0.0,C304573868,2207121.73,3620517.94,0,0
304,CASH_IN,108313.37,C1267105428,784198.51,892511.87,C1446485741,491216.49,382903.12,0,0
396,CASH_OUT,273095.62,C268965240,0.0,0.0,C1892702635,708946.32,982041.93,0,0
298,CASH_IN,25141.77,C2081639994,1.360051294E7,1.362565472E7,C1213290233,62833.14,37691.37,0,0
323,CASH_OUT,389555.74,C510677656,495.0,0.0,C806944977,0.0,389555.74,0,0
18,CASH_OUT,311063.4,C1798661352,0.0,0.0,C46229814,1.118354468E7,1.149460808E7,0,0
178,CASH_IN,67267.2,C1762859001,24253.0,91520.2,C104290446,428205.1,360937.9,0,0
15,PAYMENT,10124.57,C1980744378,0.0,0.0,M556981119,0.0,0.0,0,0
252,CASH_IN,202705.91,C1439825989,2.913263652E7,2.933534243E7,C360035206,456220.55,253514.64,0,0
154,PAYMENT,13787.58,C1888533337,0.0,0.0,M285567949,0.0,0.0,0,0
13,CASH_IN,171792.19,C716759890,592557.65,764349.84,C681101640,4065268.17,3893475.98,0,0
21,TRANSFER,429504.98,C1244314870,0.0,0.0,C116774266,811048.32,1240553.31,0,0
369,CASH_OUT,178812.32,C1052699276,31484.0,0.0,C761247453,1316237.09,1495049.41,0,0
184,PAYMENT,10416.45,C911256372,0.0,0.0,M283005317,0.0,0.0,0,0
156,CASH_IN,39323.33,C1632204295,9812343.76,9851667.09,C762581279,833609.84,794286.51,0,0
205,CASH_IN,61545.25,C113431637,29985.0,91530.25,C1902378672,316685.09,255139.84,0,0
327,PAYMENT,4202.03,C1122611167,0.0,0.0,M691519098,0.0,0.0,0,0
164,CASH_IN,60028.35,C1897446587,142214.0,202242.35,C2113941945,8537651.38,8477623.02,0,0
7,TRANSFER,735281.72,C1210168825,2575.0,0.0,C1888439681,30745.0,3476255.29,0,0
131,TRANSFER,171045.74,C480732672,25229.0,0.0,C698182194,0.0,171045.74,0,0
203,CASH_OUT,332790.04,C1978173481,20676.0,0.0,C622176907,98209.75,430999.79,0,0
644,CASH_IN,88846.11,C1905887756,103723.0,192569.11,C319723669,191793.71,102947.6,0,0
330,CASH_OUT,292991.17,C519010429,21551.0,0.0,C99604781,125541.77,418532.94,0,0
401,PAYMENT,7249.78,C949492675,0.0,0.0,M2093570087,0.0,0.0,0,0
250,CASH_IN,15318.06,C240221673,1.39958396E7,1.401115766E7,C732479364,629132.96,613814.9,0,0
332,CASH_OUT,104133.75,C1495595894,0.0,0.0,C1069756974,114553.48,218687.23,0,0
384,PAYMENT,84499.27,C398802499,0.0,0.0,M1700714211,0.0,0.0,0,0
408,PAYMENT,1130.93,C1878226053,10930.25,9799.33,M1382023273,0.0,0.0,0,0
229,PAYMENT,2661.59,C967959089,0.0,0.0,M665272247,0.0,0.0,0,0
164,CASH_IN,89233.14,C1694700259,4797248.31,4886481.44,C1002690295,839309.78,750076.64,0,0
331,CASH_OUT,96304.39,C445797155,0.0,0.0,C473764838,3562480.29,3658784.68,0,0
139,CASH_IN,401103.23,C180612709,1.035771133E7,1.075881456E7,C1058706893,2009492.01,1608388.78,0,0
401,PAYMENT,7723.66,C125274365,0.0,0.0,M1020582328,0.0,0.0,0,0
36,CASH_IN,437638.69,C928061159,268083.0,705721.69,C1343498936,138431.86,0.0,0,0
189,PAYMENT,8475.34,C1342007500,0.0,0.0,M260756275,0.0,0.0,0,0
16,CASH_OUT,105194.92,C1865612724,103713.0,0.0,C81077971,0.0,105194.92,0,0
326,CASH_OUT,117840.3,C1567937507,40389.0,0.0,C1273155872,0.0,117840.3,0,0
226,PAYMENT,3851.18,C424363883,0.0,0.0,M598834981,0.0,0.0,0,0
371,PAYMENT,43930.45,C470518319,13077.0,0.0,M1057683326,0.0,0.0,0,0
232,CASH_OUT,63637.4,C2012911118,0.0,0.0,C290325168,199537.28,263174.68,0,0
250,CASH_IN,4365.11,C567627873,972792.8,977157.91,C1262577882,136833.64,132468.53,0,0
154,CASH_OUT,179947.88,C1843472072,0.0,0.0,C2117731772,181508.42,361456.29,0,0
201,PAYMENT,45390.92,C1853532574,175287.71,129896.8,M1857446422,0.0,0.0,0,0
227,CASH_OUT,64954.44,C887290221,0.0,0.0,C87456813,986642.7,1051597.13,0,0
286,PAYMENT,68007.86,C266863037,0.0,0.0,M1037621666,0.0,0.0,0,0
36,PAYMENT,32840.67,C996571801,152373.23,119532.56,M861996196,0.0,0.0,0,0
304,TRANSFER,1.0E7,C1409666013,11413.0,0.0,C10085103,447662.28,6.539833554E7,0,0
300,CASH_OUT,95523.06,C702405260,799687.0,704163.94,C540717981,1906977.26,2002500.32,0,0
140,PAYMENT,5823.72,C147180998,0.0,0.0,M1560593901,0.0,0.0,0,0
95,TRANSFER,393931.57,C985012393,0.0,0.0,C483742569,1268126.6,1662058.17,0,0
230,CASH_OUT,78117.95,C570968987,36806.0,0.0,C1104322198,193236.11,271354.06,0,0
163,CASH_OUT,5868.63,C1216900381,0.0,0.0,C578667421,544248.43,550117.06,0,0
369,CASH_IN,119917.12,C602445057,945279.12,1065196.23,C1235306495,1328701.79,1208784.68,0,0
397,CASH_OUT,174368.65,C831104586,3470.0,0.0,C1988394872,0.0,174368.65,0,0
300,CASH_OUT,416696.19,C949962694,11654.0,0.0,C828280769,110932.74,527628.93,0,0
249,PAYMENT,8167.99,C1388045247,0.0,0.0,M1329299052,0.0,0.0,0,0
408,CASH_OUT,209832.45,C101589602,20650.43,0.0,C378435520,2.978098121E7,2.999081367E7,0,0
155,CASH_IN,434775.35,C419151178,1364588.46,1799363.81,C537395007,792319.78,357544.43,0,0
278,CASH_IN,21780.35,C2077458643,662475.93,684256.28,C679984230,167264.49,145484.14,0,0
229,CASH_IN,323448.49,C2136932922,266.0,323714.49,C76588246,356733.47,33284.99,0,0
257,CASH_OUT,112904.97,C1023333961,911.0,0.0,C29014023,0.0,112904.97,0,0
186,PAYMENT,21977.57,C1750147011,99188.0,77210.43,M2145272637,0.0,0.0,0,0
357,PAYMENT,13212.99,C2012159757,0.0,0.0,M2086472203,0.0,0.0,0,0
42,CASH_OUT,173033.96,C431618712,0.0,0.0,C181074012,729428.81,902462.77,0,0
321,CASH_OUT,255177.01,C1730190213,0.0,0.0,C896316547,505066.43,760243.44,0,0
